Question,Answer,source,user_text,assistant_text,user_words,assistant_words,length_ratio,assistant_fkg
Is it okay to feel frustrated when you have a problem to solve?,"Definitely!  It's normal, but we can learn ways to manage that frustration. ",child_qa,Is it okay to feel frustrated when you have a problem to solve?,"Definitely!  It's normal, but we can learn ways to manage that frustration. ",13,12,0.9230769230769231,7.773333333333333
What is a machine that uses a big wheel and rope to lift heavy things?,A pulley!,child_qa,What is a machine that uses a big wheel and rope to lift heavy things?,A pulley!,15,2,0.13333333333333333,2.890000000000004
Why do flowers smell nice?,Flowers smell nice to attract bees and butterflies! Their sweet smell is like an invitation for a yummy nectar snack. Nectar is a bug's favorite treat!,child_qa,Why do flowers smell nice?,Flowers smell nice to attract bees and butterflies! Their sweet smell is like an invitation for a yummy nectar snack. Nectar is a bug's favorite treat!,5,26,5.2,5.036153846153844
Is it okay to ask for help when you don't understand a word?,Absolutely! Asking for help is how we learn new things.,child_qa,Is it okay to ask for help when you don't understand a word?,Absolutely! Asking for help is how we learn new things.,13,10,0.7692307692307693,4.830000000000002
What's something besides food that you can buy in bulk to reduce waste?,"Things like soap, shampoo, or even toilet paper come in big sizes so you need less packaging.",child_qa,What's something besides food that you can buy in bulk to reduce waste?,"Things like soap, shampoo, or even toilet paper come in big sizes so you need less packaging.",13,17,1.3076923076923077,7.698823529411765
How does the internet work?,The internet is like a giant network of connected computers all around the world! Information travels along cables and wireless signals.,child_qa,How does the internet work?,The internet is like a giant network of connected computers all around the world! Information travels along cables and wireless signals.,5,21,4.2,9.857380952380954
How do owls see so well at night?,"Owls have huge eyes that let in lots of light, and their heads can turn super far for spotting prey in the dark.",child_qa,How do owls see so well at night?,"Owls have huge eyes that let in lots of light, and their heads can turn super far for spotting prey in the dark.",8,23,2.875,6.206086956521741
What do we call a drawing of a person?,A portrait!,child_qa,What do we call a drawing of a person?,A portrait!,9,2,0.2222222222222222,2.890000000000004
Can words have more than one meaning?,Yes! Think of the word 'bat' – it can be an animal or something you hit a ball with.,child_qa,Can words have more than one meaning?,Yes! Think of the word 'bat' – it can be an animal or something you hit a ball with.,7,19,2.7142857142857144,5.196666666666669
How are rocks made?,"Some are made from fiery melted rock (magma or lava), others from tiny bits of stuff squished together over a long time!",child_qa,How are rocks made?,"Some are made from fiery melted rock (magma or lava), others from tiny bits of stuff squished together over a long time!",4,22,5.5,10.153636363636362
Why is buying fruits and veggies that are 'in season' a good idea?,"They're fresher, tastier, often cheaper, and didn't have to travel as far by truck (which is better for the environment).",child_qa,Why is buying fruits and veggies that are 'in season' a good idea?,"They're fresher, tastier, often cheaper, and didn't have to travel as far by truck (which is better for the environment).",13,20,1.5384615384615385,10.500000000000004
What does a red traffic light mean?,Stop!,child_qa,What does a red traffic light mean?,Stop!,7,1,0.14285714285714285,-3.3999999999999986
"Imagine a road stretching far away...things in the distance look tiny, right? What's that called in art?",That's called perspective – it makes drawings look more realistic.,child_qa,"Imagine a road stretching far away...things in the distance look tiny, right? What's that called in art?",That's called perspective – it makes drawings look more realistic.,17,10,0.5882352941176471,7.58666666666667
How does a blender work?,The blades in a blender spin super fast! The force of the spinning mixes things together and chops them into tiny pieces. ,child_qa,How does a blender work?,The blades in a blender spin super fast! The force of the spinning mixes things together and chops them into tiny pieces. ,5,22,4.4,5.327272727272728
"If you have 3 crayons and your friend gives you 2 more, how many do you have in total?",You have 5 crayons.,child_qa,"If you have 3 crayons and your friend gives you 2 more, how many do you have in total?",You have 5 crayons.,19,4,0.21052631578947367,0.7199999999999989
What is a word for a really big and impressive building?,"You could call it a castle, a palace, or a mansion.  Those are places where kings and queens might live!",child_qa,What is a word for a really big and impressive building?,"You could call it a castle, a palace, or a mansion.  Those are places where kings and queens might live!",11,20,1.8181818181818181,2.4700000000000024
How does a car work?,Cars have engines that burn fuel to create energy. This energy turns the wheels and makes the car move!,child_qa,How does a car work?,Cars have engines that burn fuel to create energy. This energy turns the wheels and makes the car move!,5,19,3.8,4.262368421052631
What do your parents call their parents?,Grandma and Grandpa (just like you do!),child_qa,What do your parents call their parents?,Grandma and Grandpa (just like you do!),7,7,1.0,2.3114285714285714
Why do we sometimes get muscle cramps?,"Scientists aren't sure, but cramps might happen when muscles are overworked, dehydrated, or low on certain minerals.",child_qa,Why do we sometimes get muscle cramps?,"Scientists aren't sure, but cramps might happen when muscles are overworked, dehydrated, or low on certain minerals.",7,17,2.4285714285714284,11.863529411764706
"If you see your dog or cat stretching, is that a kind of exercise for them too?",Yes!  Animals need to move their bodies too.,child_qa,"If you see your dog or cat stretching, is that a kind of exercise for them too?",Yes!  Animals need to move their bodies too.,17,8,0.47058823529411764,3.7550000000000026
What happens if I eat too many sweets?,"Eating lots of sweets means not enough room for healthy foods, and too much sugar can make us tired and shaky, and even hurt our teeth.",child_qa,What happens if I eat too many sweets?,"Eating lots of sweets means not enough room for healthy foods, and too much sugar can make us tired and shaky, and even hurt our teeth.",8,26,3.25,9.98076923076923
Where do babies come from?,"That's a question for when you're a little older! But for now, know that families are made with lots of love. How about we learn about how animals have babies?",child_qa,Where do babies come from?,"That's a question for when you're a little older! But for now, know that families are made with lots of love. How about we learn about how animals have babies?",5,30,6.0,4.043333333333333
Do poems always rhyme?,"Nope! Poems can have rhythm and interesting words, even if they don't always rhyme.",child_qa,Do poems always rhyme?,"Nope! Poems can have rhythm and interesting words, even if they don't always rhyme.",4,14,3.5,6.727142857142859
Why do I have to apologize when I do something wrong?,"Apologizing shows that you understand you made a mistake, you regret it, and you want to make things better with the other person.",child_qa,Why do I have to apologize when I do something wrong?,"Apologizing shows that you understand you made a mistake, you regret it, and you want to make things better with the other person.",11,23,2.090909090909091,10.823478260869567
